Id,Id2,Geography,Total; Estimate; Population for whom poverty status is determined,Total; Margin of Error; Population for whom poverty status is determined,Below poverty level; Estimate; Population for whom poverty status is determined,Below poverty level; Margin of Error; Population for whom poverty status is determined,Percent below poverty level; Estimate; Population for whom poverty status is determined,Percent below poverty level; Margin of Error; Population for whom poverty status is determined,Total; Estimate; AGE - Under 18 years,Total; Margin of Error; AGE - Under 18 years,Below poverty level; Estimate; AGE - Under 18 years,Below poverty level; Margin of Error; AGE - Under 18 years,Percent below poverty level; Estimate; AGE - Under 18 years,Percent below poverty level; Margin of Error; AGE - Under 18 years,Total; Estimate; AGE - Under 18 years - Related children under 18 years,Total; Margin of Error; AGE - Under 18 years - Related children under 18 years,Below poverty level; Estimate; AGE - Under 18 years - Related children under 18 years,Below poverty level; Margin of Error; AGE - Under 18 years - Related children under 18 years,Percent below poverty level; Estimate; AGE - Under 18 years - Related children under 18 years,Percent below poverty level; Margin of Error; AGE - Under 18 years - Related children under 18 years,Total; Estimate; AGE - 18 to 64 years,Total; Margin of Error; AGE - 18 to 64 years,Below poverty level; Estimate; AGE - 18 to 64 years,Below poverty level; Margin of Error; AGE - 18 to 64 years,Percent below poverty level; Estimate; AGE - 18 to 64 years,Percent below poverty level; Margin of Error; AGE - 18 to 64 years,Total; Estimate; AGE - 65 years and over,Total; Margin of Error; AGE - 65 years and over,Below poverty level; Estimate; AGE - 65 years and over,Below poverty level; Margin of Error; AGE - 65 years and over,Percent below poverty level; Estimate; AGE - 65 years and over,Percent below poverty level; Margin of Error; AGE - 65 years and over,Total; Estimate; SEX - Male,Total; Margin of Error; SEX - Male,Below poverty level; Estimate; SEX - Male,Below poverty level; Margin of Error; SEX - Male,Percent below poverty level; Estimate; SEX - Male,Percent below poverty level; Margin of Error; SEX - Male,Total; Estimate; SEX - Female,Total; Margin of Error; SEX - Female,Below poverty level; Estimate; SEX - Female,Below poverty level; Margin of Error; SEX - Female,Percent below poverty level; Estimate; SEX - Female,Percent below poverty level; Margin of Error; SEX - Female,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race,Below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race,Percent below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,Below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,Percent below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,Below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,Percent below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,Below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,Percent below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,Below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,Percent below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,Below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,Percent below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,Below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,Percent below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,Below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,Percent below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Below poverty level; Estimate; Hispanic or Latino origin (of any race),Below poverty level; Margin of Error; Hispanic or Latino origin (of any race),Percent below poverty level; Estimate; Hispanic or Latino origin (of any race),Percent below poverty level; Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Below poverty level; Estimate; White alone, not Hispanic or Latino","Below poverty level; Margin of Error; White alone, not Hispanic or Latino","Percent below poverty level; Estimate; White alone, not Hispanic or Latino","Percent below poverty level; Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over,Total; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over,Below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over,Below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over,Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over,Percent below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over,Total; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Less than high school graduate,Total; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Less than high school graduate,Below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Less than high school graduate,Below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Less than high school graduate,Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Less than high school graduate,Percent below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Less than high school graduate,Total; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - High school graduate (includes equivalency),Total; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - High school graduate (includes equivalency),Below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - High school graduate (includes equivalency),Below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - High school graduate (includes equivalency),Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - High school graduate (includes equivalency),Percent below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - High school graduate (includes equivalency),"Total; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Some college, associate's degree","Total; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Some college, associate's degree","Below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Some college, associate's degree","Below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Some college, associate's degree","Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Some college, associate's degree","Percent below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Some college, associate's degree",Total; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Bachelor's degree or higher,Total; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Bachelor's degree or higher,Below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Bachelor's degree or higher,Below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Bachelor's degree or higher,Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Bachelor's degree or higher,Percent below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Bachelor's degree or higher,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over,Total; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over,Below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over,Percent below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed,Total; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed,Below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed,Percent below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Male,Total; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Male,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Male,Below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Male,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Male,Percent below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Male,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Female,Total; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Female,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Female,Below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Female,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Female,Percent below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Female,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed,Total; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed,Below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed,Percent below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Male,Total; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Male,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Male,Below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Male,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Male,Percent below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Male,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Female,Total; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Female,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Female,Below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Female,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Female,Percent below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Female,Total; Estimate; WORK EXPERIENCE - Population 16 years and over,Total; Margin of Error; WORK EXPERIENCE - Population 16 years and over,Below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over,Below poverty level; Margin of Error; WORK EXPERIENCE - Population 16 years and over,Percent below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over,Percent below poverty level; Margin of Error; WORK EXPERIENCE - Population 16 years and over,"Total; Estimate; WORK EXPERIENCE - Population 16 years and over - Worked full-time, year-round in the past 12 months","Total; Margin of Error; WORK EXPERIENCE - Population 16 years and over - Worked full-time, year-round in the past 12 months","Below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over - Worked full-time, year-round in the past 12 months","Below poverty level; Margin of Error; WORK EXPERIENCE - Population 16 years and over - Worked full-time, year-round in the past 12 months","Percent below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over - Worked full-time, year-round in the past 12 months","Percent below poverty level; Margin of Error; WORK EXPERIENCE - Population 16 years and over - Worked full-time, year-round in the past 12 months",Total; Estimate; WORK EXPERIENCE - Population 16 years and over - Worked part-time or part-year in the past 12 months,Total; Margin of Error; WORK EXPERIENCE - Population 16 years and over - Worked part-time or part-year in the past 12 months,Below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over - Worked part-time or part-year in the past 12 months,Below poverty level; Margin of Error; WORK EXPERIENCE - Population 16 years and over - Worked part-time or part-year in the past 12 months,Percent below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over - Worked part-time or part-year in the past 12 months,Percent below poverty level; Margin of Error; WORK EXPERIENCE - Population 16 years and over - Worked part-time or part-year in the past 12 months,Total; Estimate; WORK EXPERIENCE - Population 16 years and over - Did not work,Total; Margin of Error; WORK EXPERIENCE - Population 16 years and over - Did not work,Below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over - Did not work,Below poverty level; Margin of Error; WORK EXPERIENCE - Population 16 years and over - Did not work,Percent below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over - Did not work,Percent below poverty level; Margin of Error; WORK EXPERIENCE - Population 16 years and over - Did not work,Total; Estimate; All Individuals below: - 50 percent of poverty level,Total; Margin of Error; All Individuals below: - 50 percent of poverty level,Below poverty level; Estimate; All Individuals below: - 50 percent of poverty level,Below poverty level; Margin of Error; All Individuals below: - 50 percent of poverty level,Percent below poverty level; Estimate; All Individuals below: - 50 percent of poverty level,Percent below poverty level; Margin of Error; All Individuals below: - 50 percent of poverty level,Total; Estimate; All Individuals below: - 125 percent of poverty level,Total; Margin of Error; All Individuals below: - 125 percent of poverty level,Below poverty level; Estimate; All Individuals below: - 125 percent of poverty level,Below poverty level; Margin of Error; All Individuals below: - 125 percent of poverty level,Percent below poverty level; Estimate; All Individuals below: - 125 percent of poverty level,Percent below poverty level; Margin of Error; All Individuals below: - 125 percent of poverty level,Total; Estimate; All Individuals below: - 150 percent of poverty level,Total; Margin of Error; All Individuals below: - 150 percent of poverty level,Below poverty level; Estimate; All Individuals below: - 150 percent of poverty level,Below poverty level; Margin of Error; All Individuals below: - 150 percent of poverty level,Percent below poverty level; Estimate; All Individuals below: - 150 percent of poverty level,Percent below poverty level; Margin of Error; All Individuals below: - 150 percent of poverty level,Total; Estimate; All Individuals below: - 185 percent of poverty level,Total; Margin of Error; All Individuals below: - 185 percent of poverty level,Below poverty level; Estimate; All Individuals below: - 185 percent of poverty level,Below poverty level; Margin of Error; All Individuals below: - 185 percent of poverty level,Percent below poverty level; Estimate; All Individuals below: - 185 percent of poverty level,Percent below poverty level; Margin of Error; All Individuals below: - 185 percent of poverty level,Total; Estimate; All Individuals below: - 200 percent of poverty level,Total; Margin of Error; All Individuals below: - 200 percent of poverty level,Below poverty level; Estimate; All Individuals below: - 200 percent of poverty level,Below poverty level; Margin of Error; All Individuals below: - 200 percent of poverty level,Percent below poverty level; Estimate; All Individuals below: - 200 percent of poverty level,Percent below poverty level; Margin of Error; All Individuals below: - 200 percent of poverty level,Total; Estimate; Unrelated individuals for whom poverty status is determined,Total; Margin of Error; Unrelated individuals for whom poverty status is determined,Below poverty level; Estimate; Unrelated individuals for whom poverty status is determined,Below poverty level; Margin of Error; Unrelated individuals for whom poverty status is determined,Percent below poverty level; Estimate; Unrelated individuals for whom poverty status is determined,Percent below poverty level; Margin of Error; Unrelated individuals for whom poverty status is determined,Total; Estimate; Unrelated individuals for whom poverty status is determined - Male,Total; Margin of Error; Unrelated individuals for whom poverty status is determined - Male,Below poverty level; Estimate; Unrelated individuals for whom poverty status is determined - Male,Below poverty level; Margin of Error; Unrelated individuals for whom poverty status is determined - Male,Percent below poverty level; Estimate; Unrelated individuals for whom poverty status is determined - Male,Percent below poverty level; Margin of Error; Unrelated individuals for whom poverty status is determined - Male,Total; Estimate; Unrelated individuals for whom poverty status is determined - Female,Total; Margin of Error; Unrelated individuals for whom poverty status is determined - Female,Below poverty level; Estimate; Unrelated individuals for whom poverty status is determined - Female,Below poverty level; Margin of Error; Unrelated individuals for whom poverty status is determined - Female,Percent below poverty level; Estimate; Unrelated individuals for whom poverty status is determined - Female,Percent below poverty level; Margin of Error; Unrelated individuals for whom poverty status is determined - Female,Total; Estimate; Mean income deficit for unrelated individuals (dollars),Total; Margin of Error; Mean income deficit for unrelated individuals (dollars),Below poverty level; Estimate; Mean income deficit for unrelated individuals (dollars),Below poverty level; Margin of Error; Mean income deficit for unrelated individuals (dollars),Percent below poverty level; Estimate; Mean income deficit for unrelated individuals (dollars),Percent below poverty level; Margin of Error; Mean income deficit for unrelated individuals (dollars),"Total; Estimate; Worked full-time, year-round in the past 12 months","Total; Margin of Error; Worked full-time, year-round in the past 12 months","Below poverty level; Estimate; Worked full-time, year-round in the past 12 months","Below poverty level; Margin of Error; Worked full-time, year-round in the past 12 months","Percent below poverty level; Estimate; Worked full-time, year-round in the past 12 months","Percent below poverty level; Margin of Error; Worked full-time, year-round in the past 12 months","Total; Estimate; Worked less than full-time, year-round in the past 12 months","Total; Margin of Error; Worked less than full-time, year-round in the past 12 months","Below poverty level; Estimate; Worked less than full-time, year-round in the past 12 months","Below poverty level; Margin of Error; Worked less than full-time, year-round in the past 12 months","Percent below poverty level; Estimate; Worked less than full-time, year-round in the past 12 months","Percent below poverty level; Margin of Error; Worked less than full-time, year-round in the past 12 months",Total; Estimate; Did not work,Total; Margin of Error; Did not work,Below poverty level; Estimate; Did not work,Below poverty level; Margin of Error; Did not work,Percent below poverty level; Estimate; Did not work,Percent below poverty level; Margin of Error; Did not work,Total; Estimate; PERCENT IMPUTED - Poverty status for individuals,Total; Margin of Error; PERCENT IMPUTED - Poverty status for individuals,Below poverty level; Estimate; PERCENT IMPUTED - Poverty status for individuals,Below poverty level; Margin of Error; PERCENT IMPUTED - Poverty status for individuals,Percent below poverty level; Estimate; PERCENT IMPUTED - Poverty status for individuals,Percent below poverty level; Margin of Error; PERCENT IMPUTED - Poverty status for individuals
0500000US01003,01003,"Baldwin County, Alabama",196847,1698,25019,5373,12.7,2.7,43919,1300,7705,3206,17.5,7.3,43644,1489,7489,3232,17.2,7.4,115675,1597,13236,3096,11.4,2.7,37253,939,4078,1414,10.9,3.8,96338,2047,11924,3016,12.4,3.1,100509,1933,13095,3091,13.0,3.1,N,N,N,N,N,N,170718,2103,19976,4646,11.7,2.7,18824,711,4424,2347,23.5,12.5,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,163344,1398,18384,4473,11.3,2.7,138576,1551,15152,3105,10.9,2.2,14614,2497,4496,1767,30.8,9.8,35213,3515,4543,1350,12.9,3.6,45919,3762,3874,1375,8.4,3.0,42830,4260,2239,1113,5.2,2.5,93862,3697,6543,2270,7.0,2.4,87102,3812,4980,1749,5.7,2.0,45649,2766,2928,1177,6.4,2.6,41453,2907,2052,958,5.0,2.3,6760,1665,1563,998,23.1,12.2,3969,1484,1085,867,27.3,16.1,2791,1095,478,412,17.1,14.0,157643,2179,18354,3899,11.6,2.5,62643,4737,1303,784,2.1,1.2,34248,4190,5488,2024,16.0,5.1,60752,3571,11563,2719,19.0,4.2,12175,3815,(X),(X),(X),(X),37470,6775,(X),(X),(X),(X),45016,7060,(X),(X),(X),(X),56188,7895,(X),(X),(X),(X),61815,8031,(X),(X),(X),(X),33159,4067,8253,2379,24.9,5.8,13226,2125,3558,1768,26.9,10.7,19933,3085,4695,1441,23.6,6.1,6637,933,(X),(X),(X),(X),12739,2829,600,629,4.7,4.6,5586,1631,2604,1362,46.6,13.9,14834,2197,5049,1630,34.0,7.8,29.0,(X),(X),(X),(X),(X)
0500000US01015,01015,"Calhoun County, Alabama",112791,994,23233,3349,20.6,2.9,25073,409,6925,1647,27.6,6.6,24878,446,6730,1654,27.1,6.6,69637,1015,13719,2044,19.7,2.9,18081,430,2589,687,14.3,3.8,54173,786,8254,1683,15.2,3.1,58618,837,14979,2198,25.6,3.7,N,N,N,N,N,N,85838,1163,12378,2587,14.4,3.0,23234,1117,10000,1828,43.0,7.7,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4089,4,1027,707,25.1,17.3,82443,935,11478,2362,13.9,2.8,78054,1001,12528,1844,16.1,2.4,12745,1821,4226,1087,33.2,6.8,24250,2081,4028,953,16.6,3.8,26308,1999,3485,962,13.2,3.6,14751,1737,789,370,5.3,2.4,53382,2124,7466,1493,14.0,2.8,47937,2091,5923,1490,12.4,3.0,25979,1516,1898,783,7.3,3.0,21958,1630,4025,1101,18.3,4.7,5445,1401,1543,584,28.3,9.8,1877,756,384,330,20.5,15.6,3568,995,1159,458,32.5,11.5,90556,1136,17084,2274,18.9,2.5,33633,1974,1292,657,3.8,1.9,21941,1865,6794,1423,31.0,6.0,34982,2181,8998,1636,25.7,4.0,10476,2042,(X),(X),(X),(X),29898,3817,(X),(X),(X),(X),35105,3996,(X),(X),(X),(X),43938,3724,(X),(X),(X),(X),48589,3662,(X),(X),(X),(X),20055,2204,8328,1564,41.5,5.6,8811,1301,3185,944,36.1,8.7,11244,1581,5143,1193,45.7,7.2,5833,701,(X),(X),(X),(X),6376,1328,685,480,10.7,7.1,5553,1246,3365,993,60.6,10.4,8126,1310,4278,1065,52.6,8.4,29.7,(X),(X),(X),(X),(X)
0500000US01043,01043,"Cullman County, Alabama",80002,875,13920,2947,17.4,3.7,17920,525,4137,1611,23.1,8.9,17920,525,4137,1611,23.1,8.9,48199,620,8407,1616,17.4,3.3,13883,458,1376,537,9.9,3.8,39396,840,6378,1603,16.2,4.0,40606,751,7542,1979,18.6,4.9,N,N,N,N,N,N,76829,1034,12853,2987,16.7,3.9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,73863,778,11923,2841,16.1,3.8,55185,648,7899,1585,14.3,2.9,8638,1547,1375,526,15.9,5.9,21747,2028,3785,1094,17.4,4.8,16740,1621,2498,804,14.9,4.9,8060,1411,241,243,3.0,2.9,32584,2073,2541,875,7.8,2.7,30722,1931,1435,652,4.7,2.1,16669,1361,894,520,5.4,3.0,14053,1225,541,346,3.8,2.4,1862,804,1106,560,59.4,19.5,828,467,495,305,59.8,30.9,1034,526,611,372,59.1,23.6,63955,812,10159,1912,15.9,3.0,24117,1886,751,477,3.1,2.0,9249,1596,1283,483,13.9,5.6,30589,2233,8125,1732,26.6,5.0,4128,1540,(X),(X),(X),(X),18905,3448,(X),(X),(X),(X),23969,3327,(X),(X),(X),(X),32987,4171,(X),(X),(X),(X),35253,4177,(X),(X),(X),(X),12311,1636,4017,970,32.6,6.1,5299,1113,1555,686,29.3,10.4,7012,1163,2462,766,35.1,9.0,6899,1236,(X),(X),(X),(X),3501,1005,77,113,2.2,3.2,1402,525,374,312,26.7,20.0,7408,1184,3566,997,48.1,9.5,23.5,(X),(X),(X),(X),(X)
0500000US01049,01049,"DeKalb County, Alabama",70170,395,18209,3108,25.9,4.4,17672,416,7233,1377,40.9,7.9,17665,416,7226,1376,40.9,7.9,41907,494,9719,2198,23.2,5.3,10591,491,1257,553,11.9,5.3,35608,1281,7956,1886,22.3,5.0,34562,1195,10253,2213,29.7,6.0,N,N,N,N,N,N,58477,1538,11390,2859,19.5,4.7,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,56376,381,10434,2633,18.5,4.7,46395,693,9694,2054,20.9,4.5,12745,1790,4918,1551,38.6,11.0,14178,1500,2242,761,15.8,5.2,13762,1757,2147,842,15.6,6.3,5710,1232,387,286,6.8,5.1,28357,2067,3278,1060,11.6,3.7,27002,2088,2768,889,10.3,3.3,15882,1494,1215,633,7.7,4.0,11120,1329,1553,715,14.0,6.0,1355,662,510,425,37.6,25.2,903,667,294,375,32.6,35.3,452,294,216,214,47.8,32.7,54811,751,11912,2391,21.7,4.3,19664,1988,1030,560,5.2,2.9,10444,1609,2578,815,24.7,6.3,24703,2295,8304,2155,33.6,7.2,8345,2811,(X),(X),(X),(X),23129,3770,(X),(X),(X),(X),27383,3763,(X),(X),(X),(X),31813,3751,(X),(X),(X),(X),32849,3807,(X),(X),(X),(X),10967,1832,3526,914,32.2,6.8,5758,1324,918,465,15.9,7.9,5209,931,2608,791,50.1,11.2,6019,1324,(X),(X),(X),(X),4229,1065,6,14,0.1,0.3,1601,673,876,507,54.7,21.3,5137,1258,2644,916,51.5,12.4,27.8,(X),(X),(X),(X),(X)
